tab_name,manager,time_range,review_type,display_name,capture_folder_url,folder_url,is_closed
26멜라토닌/쿠팡,만두,자유,실배송,0316센티랩_멜라토닌실배송,https://drive.google.com/drive/folders/1_i0z9REp4VNecSNUXlY1kiOP0C8cljoz,https://drive.google.com/drive/folders/14iHOYjmEFK1Zo2xuNFF_V1hTRotYDjF8,
3/16(메이커스)메디슨벨_알약패치 300건,만두,자유,실배송,3/16알약패치_메이커스실배송,https://drive.google.com/drive/folders/1DxfdqjqWA7jSgDI2KOB7pRCdG-YmXC-h,https://drive.google.com/drive/folders/1URswB5xTc4eDuRFkHhJQMmjgj95faPt2,
네이버(26년),,,,제습,https://drive.google.com/drive/folders/1EM3S2xX1wP7HrAtKHaA-NOXcXHiFoRRx,https://drive.google.com/drive/folders/1NbAmlor7-CZBVPGQcbZ6F0kcWP--1Dal,
쿠팡(26년),만두,11:30 ~ 14:30,믹스,빔프로젝터 로켓회수,https://drive.google.com/drive/folders/1xIppMs0Xymh3_WK1H8yizDhm7xK5TpUD,https://drive.google.com/drive/folders/1EEP6vVL_kah8-hD8tifiqd4zEqz_vrcb,
다중옵션작업테스트,,,,실험상품,https://drive.google.com/drive/folders/12r-_jGTAKhSULuyIuHwmMZnbJuUMpmI-,https://drive.google.com/drive/folders/1xQhevDHQPqVm0bDduIy7_cwqBNSo2Xc3,TRUE
3/17(네이버)우레온_스틱밤 100건의 사본,만두,자유,실배송,0317쿠_우레온바디워시실배송,https://drive.google.com/drive/folders/1PccxeQFAHflTM3Ny-VrEe_HZT6jyBEaR,https://drive.google.com/drive/folders/1T4PYregRH491bfc-mlRQjaLZga1ML8so,
3/17(네이버)우레온_스틱밤 100건,만두,자유,실배송,0317네이버_우레온스틱밤실배송,https://drive.google.com/drive/folders/1G36cClVdJ8ZiADM22Aq6rfxEDl0XMoWB,https://drive.google.com/drive/folders/1P5WSkXnjdPpO-klYIWIfZ-RR5BgpV_ks,
3/17(쿠팡)우레온_바디워시 300건,만두,자유,실배송,0317쿠팡우레온바디워시실배송,https://drive.google.com/drive/folders/1GcjPkv6CJrKp2Fd2pDjrAlNwPEpk41Fm,https://drive.google.com/drive/folders/1zCTMLJLasyAr7Fax3SgLayc35Iupgwq7,
3/17(쿠팡)우레온_스틱밤 300건,만두,자유,실배송,0317쿠_바디스틱밤 실배송,https://drive.google.com/drive/folders/1ggGdGj4qKW7tqW58-VjML50MUKx69lQX,https://drive.google.com/drive/folders/1DjZLwnPN7T15lNYc0w-kBr4ThXnkOSMI,
테스트캠페인(26.3.12),,자유,실배송,캠페인 테스트A,https://drive.google.com/drive/folders/11Pse7zsiuTQo318vIqnJxh4bleXxbR-S,https://drive.google.com/drive/folders/1qOwrMgHEtEz5GZz1dHy8jkUK5kgkfZU7,TRUE
테스트캠페인(26.3.12)의 사본,,자유,빈박스,캠페인테스트B,https://drive.google.com/drive/folders/1hGPqn-4ZHcPAXVux5Snugf4u9EfGaIAc,https://drive.google.com/drive/folders/1MrmwsShkWx7pUMVL1t8h0tS-F8MUBGrp,
도그피앙_강아지캔,만두,자유,실배송,0318도그피앙_강아지간실실배송,https://drive.google.com/drive/folders/1uUt-97TT_FL-Uufukv3H6fQRmBgAuUQA,https://drive.google.com/drive/folders/1NvniCHjGYiLEZot4Zy5i3oqO1LbWmHCC,
행복한우리집,만두,자유,실배송,0318만두 실배송,https://drive.google.com/drive/folders/1NRZoEmQui70-KiOT7WDH4Q331yg0wf75,https://drive.google.com/drive/folders/1eI1tmo0H5-ppet36HT0GOx4ASsKkD3hN,
구스페리_노트북파우치,만두,02:00 ~ 06:00,빈박스,0318지그재그 노트북파우치,https://drive.google.com/drive/folders/1ELKtCyMIVgz8eZ1MokOgLj4F0fI4Oouo,https://drive.google.com/drive/folders/1RTzEKVauoCXvve4EFsm9ZeUaWpsLOaMV,
0319)쿠팡_배스티,만두,자유,실배송,0319수야무베스티입욕제실배송,https://drive.google.com/drive/folders/18mbN_wWcuK7TAT1YlqJ5zbjYELWqFIdJ,https://drive.google.com/drive/folders/1msqmcNbMLxvjVklx1TvNFaUp_P71Yigv,
3/22유한건강생활 톡딜유산균110건_2차,,17:00 ~ 18:00,실배송,0322톡딜유산균실배송,https://drive.google.com/drive/folders/1Q8JFRgR19Th5182PUew6njZCCr5310QQ,https://drive.google.com/drive/folders/1Bd4ctzGA3M4Ou2ze0TCMyfPnTE-fNnzA,TRUE
3/19(네이버)비오진_알부민 선크림 20건,만두,자유,실배송,0319비오진_알부민선크림실배송,https://drive.google.com/drive/folders/1ku7v2iF4KVIRQEAtgRlJN03EsEgRafiK,https://drive.google.com/drive/folders/1TxiDWTCrDY8O0fm5nfp5pjf9jKr6NyMD,
3/20(쿠팡)노티드_케이크바 브라우니 30건,만두,자유,실배송,0320노티드케이크바실배송,https://drive.google.com/drive/folders/1DaC9vRXV8KHWMMTzEnmoUNFtVL9z4g_x,https://drive.google.com/drive/folders/1t39YeRGtg3lfGfX9QtVPhcUp8_LfGIpH,
3/23(메이커스)넛세린_히알 앰플 100건,만두,05:00 ~ 23:30,실배송,0323메이커스넛세린히알앰플실배송,https://drive.google.com/drive/folders/1lHuMrZ5lw4FMBDvSwoHVO0tma1CV2S9T,https://drive.google.com/drive/folders/1zaUCjbfoFBw0RlNEmZ9IbeMSpWon9ghf,
3/23더프리젠_30건_2차의 사본,만두,00:00 ~ 13:00,빈박스,더프리젠핸드워시_빈,https://drive.google.com/drive/folders/18BwnCRe7reVI3KizhWw76CBlPlITsv9g,https://drive.google.com/drive/folders/1LfObBc9n1Xphz_RKKN4RtJtotlmDEUYU,
3/24(쿠팡)노티드_케이크바 아몬드 초콜릿 30건,만두,자유,실배송,0324노티드케이크바아몬드,https://drive.google.com/drive/folders/11J0rtI-WGXZbMzo7VdmtlWzbcAfY0U3c,https://drive.google.com/drive/folders/1xCoRxigXS4b5NgUWw1HhPout9PhcbDMe,
테스트탭,만두,10:30~14:00,실배송,,https://drive.google.com/drive/folders/1oaDT-Yhfqwh20dF--HZuu3-lElccf83Q,,
7차(쿠팡)고양이,,,,,,,TRUE
7차(쿠팡)강아지,,,,,,,TRUE
6차(쿠팡),,,,,,,TRUE
5차(강아지),,,,,,,TRUE
5차(고양이),,,,,,,TRUE
4차(강아지),,,,,,,TRUE
4차(고양이),,,,,,,TRUE
3차,,,,,,,TRUE
2차,,,,,,,TRUE
1차,,,,,,,TRUE
8차(쿠팡)강아지,,,,,,,TRUE
3/26_유한생활건강_GS샾_유산균_15건_2차(실배송),만두,자유,실배송,0326오후6시지에스실배송유산균,https://drive.google.com/drive/folders/1XYAHJNypJFlP-jtO6aZe4qkF1YLa70Uu,https://drive.google.com/drive/folders/1pNdMJrm0nl1SalRC3DWayvM4K7zZJavb,TRUE
0325캣캣_썬패치,망고,자유,실배송,0325쿠팡썬패치실배송,https://drive.google.com/drive/folders/1oz21R9Go7hQCl9zOn2X4bwK358lqu_2-,https://drive.google.com/drive/folders/1aCjABbdJb5phNxcx0iZTAM_OAJdm6oS_,
네이버 중복제외필터링(업체요청),,,,,,,TRUE
인스타 체험단,,,,,,,TRUE
핏트,,,,,,https://drive.google.com/drive/folders/1m8GOfG9ye73tIbwjhioww1QrotExwnXh,TRUE
핏트,,,,,,https://drive.google.com/drive/folders/1m8GOfG9ye73tIbwjhioww1QrotExwnXh,TRUE
0212~0215올영_팩투폼마스크,,,,,,https://drive.google.com/drive/folders/1JGGF8pCIrtk5JlG3SE-OOr5DVAkjFd8g,TRUE
네이버(25년),,,,,,,TRUE
2/17쿠팡_리프팅밴드,,,,,,,TRUE
NMN 리뷰 블라인드,,,,,,,TRUE
클라랩_페이리뷰+블로그+인스타_4건,,,,,,,TRUE
10차(쿠팡),,,,,,,TRUE
8차(쿠팡)고양이,,,,,,,TRUE
보톡스스틱_11번가_30건(마감),,,,,,,TRUE
12월_보톡스스틱13건(마감),,,,,,,TRUE
11월_파운데이션5건(마감),,,,,,,TRUE
로얄캣맘_고양이캔,,,,,,,TRUE
10차(네이버),,,,,,,TRUE
리뷰폼:10차0918,,,,,,,TRUE
9차(쿠팡)강아지,,,,,,,TRUE
3/26(쿠팡)밤보늬_크림팩 40건,망고,자유,실배송,0326밤보니크림팩실배,https://drive.google.com/drive/folders/1MeCY-janSUJUQU73KnrsUX3E8Tb_uY3S,https://drive.google.com/drive/folders/1e6KJu5zK2mRTZEvaMnKlxyxFb0uPyf4f,
0326(쿠팡)보타닉 트리트먼트 50건,망고,자유,실배송,0326 트리트먼트실배송,https://drive.google.com/drive/folders/1_sbQr5oA2sXurFyy_QtUibgHy6sCH9ED,https://drive.google.com/drive/folders/1vGrjK30Q_mzjesoqyLyk6YIo4LCYSOCt,
0326(쿠팡)보타닉 샴푸 50건,망고,,실배송,0326샴푸실배송,https://drive.google.com/drive/folders/1l_JKyjQZN0YE1DAU9Vmu1ftt91mmPGJQ,https://drive.google.com/drive/folders/1xNHTUyDaU_dmJHwMo6qICC7217Bg09UZ,
0326)자암_네이버_낮잠이불세트_50건(빈),만두,자유,빈박스,0326자암낮잠이불빈,https://drive.google.com/drive/folders/1DNmxZSso0MHX2hc7V1s_HBnDW7qYcfyO,https://drive.google.com/drive/folders/1mZamMqTN8w6YdICWGpiaVT9fT6K9q95L,
0326지그재그_니삭스(9건),만두,자유,빈박스,0326지그재그_니삭스빈1천,https://drive.google.com/drive/folders/1l9R7gCywIpqdWyyeSmEHcNuPKgwKH61s,https://drive.google.com/drive/folders/1luXkDTlbNShsLeI-Z67GcYEfjW2uw7bN,
0326구스페리_에이블리4종(40건),만두,자유,빈박스,0326에이블리여러가지빈1천,https://drive.google.com/drive/folders/1LPXIiojya1J0f2kXuD6MlJc8jZai5Tqy,https://drive.google.com/drive/folders/1Hu8Oie1t2cIkNbYj5esvm-9UCACiPUc9,
쭈꾸미,만두,자유,빈박스,0326든든푸드쭈꾸미,https://drive.google.com/drive/folders/1y58DBm0uYTjwt_rxtcyqCHB_r1JCfDLe,https://drive.google.com/drive/folders/1wdio7ntbKkp7uBdqecB_cBYbKCqESKc7,
전복죽,망고,자유,빈박스,0326든든푸드전복죽,https://drive.google.com/drive/folders/1-0CRjLsW7mXGCJqeCK0RAhFlmVquZUoF,https://drive.google.com/drive/folders/13n4i86vADjsLE6bO2v5hQJv-l1K4uOBq,
0324미즈스모 체험단 20종,,,,0324미즈스모 스커트방,https://drive.google.com/drive/folders/1nsYqf7Zi72T6u1mMd6r3y4wzEx31ejyx,https://drive.google.com/drive/folders/1ML1-QhlnxTg3xspgIbBzePoZFDeckESI,
닥터스초이스_멜라토닌(쿠팡),망고,02:00 ~,빈박스,0325멜라토닌 닥터초이스,https://drive.google.com/drive/folders/1RHzJytaIh3Tg6C1kH3nj-6oHrqtmvHap,https://drive.google.com/drive/folders/1r6ByEHa7JSLASYhzRd7Avss-jy1hqqFu,
3/30(쿠팡)말따_마스크팩 300건,망고,자유,실배송,3.31 쿠팡 겔마스크팩 실배,https://drive.google.com/drive/folders/1uzeDhzxe6dWCYv-ixUi51p3coIfnh-o4,https://drive.google.com/drive/folders/1uTL3QghIQ2N9aGljdZLxpqqHoNe8m3mV,
3/31(네이버)글랜젠데스_맥주효모샴푸 100건,망고,자유,실배송,3.31 네이버 효모샴푸/실배_현영,https://drive.google.com/drive/folders/1Z_etQ1Qj684lCdn_I5mB_xJJ3LFThmGv,https://drive.google.com/drive/folders/1sa_5xwiqp8YhGYVkzGENcwOQ0xgxqVNn,
4/4(공영쇼핑)글랜젠데스_맥주샴푸 200건,망고,,실배송,4.4오전6시_샴푸_실배,https://drive.google.com/drive/folders/14MT_tkJYcjtJy0xG3vOuxOJ_4WdXeZwz,https://drive.google.com/drive/folders/1QzXZqQtblbdLKdvPMZ6ieRWq5_k1uYjj,
3/31_아라보감_쿠팡_상품6종_150건,만두,자유,실배송,0331로켓프레쉬식품외실배송,https://drive.google.com/drive/folders/10UC_GLb-zkKrjQW5LQoPQmwRzQpf56ie,https://drive.google.com/drive/folders/1FRljxfUmyoyXSTqM7b2Ln58W7moFr9ri,
아로하가든 마누카꿀리뷰체험단 3차,만두,자유,빈박스,0401마누카꿀빈,https://drive.google.com/drive/folders/1fGv7ViusQk54eyAE9V5hC0rO-dyHI6hR,https://drive.google.com/drive/folders/1VRFHlXUcBVqvy6Whi5mzXr4bRTb1jrrJ,
블로그 체험단 3차,만두,자유,실배송,4/1아로하가든 블로그체험단,https://drive.google.com/drive/folders/1DHH2edHYNBKhzCEeAF0c5akuW3i6REhl,https://drive.google.com/drive/folders/1Z67_Wyg3ZTXlFbWpWVEuY9rB64VFaeMp,
4/3(쿠팡)메디슨벨_마시는샐러드 골드박스 200건,만두,자유,실배송,4/3메디슨벨마시는샐러드실배송,https://drive.google.com/drive/folders/1CvI_PCc5vRIJas5iS4xFv5Pgals8yyys,https://drive.google.com/drive/folders/1HCvnhjIt0P6Xp1Vj_jrAR1ersorXkEYH,
4/3_네이버_명태액막이 42건,망고,자유,빈박스,4.3 네이버 액막이/빈,https://drive.google.com/drive/folders/1m2AkbrbVzwcewT-4ph24it9wLAZw_023,https://drive.google.com/drive/folders/1i-bXMgBLjcxgWeC1iIuyYVEoMQ7P59iX,
4/3_쿠팡_명태액막이 18건,망고,자유,빈박스,4.3 쿠팡 액막이/빈,https://drive.google.com/drive/folders/1fVcvPONCwppdWItvB8rcGqyPGWERR5BT,https://drive.google.com/drive/folders/1RjQwubRe2Slp5Xlm0KhYopLclGQeybnc,
4/3(메이커스)오클리앙_밸런스크림 100건,만두,자유,실배송,4/3(메이커스)오클리앙_밸런스크림,https://drive.google.com/drive/folders/17Oa_5bzoxc386oMGOgkO0Y204bDKjxZg,https://drive.google.com/drive/folders/1-F97W1gq-gyFospwzn13pSxoq3z0XIMq,
닥터뮤지엄_멜라토닌(네이버),망고,02:00 ~,빈박스,0325네빈멜라토닌_뮤지ㅇ,https://drive.google.com/drive/folders/1voJ2b8zacS9tHSNqWZvA3XDY8fiAqnTc,https://drive.google.com/drive/folders/1-SZMfib7wMloxdJr2JAFLKtUgNfMSd9x,
닥터스초이스_멜라토닌(네이버),망고,02:00 ~,빈박스,0325 네&쿠/빈멜라토닌ㄷㅌㅅㅊㅇㅅ,,https://drive.google.com/drive/folders/1ajq8EkIiScTp4aLHUz8onQ_xj7Tp5XQf,
4/6(메이커스)오클리앙_선크림 100건,만두,,,4/6오클리앙선크림실배송,,,
4/8(메이커스)엘라비에_마스크팩 100건,망고,05:00 ~,실배송,4.8메이커스 마스크팩 오후5시,https://drive.google.com/drive/folders/1G_Fd5rlyUB5Mm6Pnz-mGMwuChsGNpLae,https://drive.google.com/drive/folders/1c1-YTfvNjqbBuoWdEi59QXPQOuCR8hI2,
쿠팡(로켓회수),,,,,,,TRUE
(완)2/20_플래너리랩_쿠팡_멜라토닌_130건,,,,,,,TRUE
2/5 (쿠팡)메디슨벨_리뉴브 더마셀 30건,,,,,,,TRUE
리뷰폼:우레온바디로션,,,,,,,TRUE
리뷰폼:바디미스트,,,,,,,TRUE
리뷰폼:1028약콩콩물,,,,,,,TRUE
리뷰폼:젤리미스트,,,,,,,TRUE
9/23(네이버)아라새우_흰다리새우 50건,,,,,,,TRUE
9/23(쿠팡)아라새우_흰다리새우 50건,,,,,,,TRUE
9/17(쿠팡)넛세린_무향 바디로션 100건,,,,,,,TRUE
9/11(쿠팡)제스메이즈_프로테인에센스 100건,,,,,,,TRUE
9/8시크릿에이지_앰플 블로그 체험단,,,,,,,TRUE
9/1바디미스트,,,,,,,TRUE
8/7(쿠팡)넛세린_카밍패드 100건,,,,,,,TRUE
8/7(쿠팡)넛세린_선세럼 100건,,,,,,,TRUE
리뷰폼:0807선세럼,,,,,,,TRUE
8/7(쿠팡)넛세린_앰플 100건,,,,,,,TRUE
0805공영쇼핑_맥주샴푸300,,,,,,,TRUE
7/30(지그재그)블랑루스_클렌징밤36건,,,,,,,TRUE
7/18젤리클렌저_70건,,,,,,,TRUE
7/18 모공토너_30건,,,,,,,TRUE
7/18(쿠팡)르퀼라야_포레스트샴푸50건,,,,,,,TRUE
7/18(쿠팡)르퀼라야_가드니아샴푸50건,,,,,,,TRUE
7/18(쿠팡)르퀼라야_바디클렌저50건,,,,,,,TRUE
7/20오브맘골드박스,,,,,,,TRUE
리뷰폼:오브맘골드박스,,,,,,,TRUE
리뷰폼:넛세린선세럼,,,,,,,TRUE
7/9(쿠팡)페이스타올50건,,,,,,,TRUE
7/7밤보늬모공코팩키트100,,,,,,,TRUE
7/7넛세린주스앰플100,,,,,,,TRUE
7/1넛세린_선스틱 블로그,,,,,,,TRUE
6/28넛세린_선스틱구매양식,,,,,,,TRUE
6/27(쿠팡)굿데이허니프로폴리스_스프레이99건,,,,,,,TRUE
6/27(쿠팡)밤보늬_포어2종,,,,,,,TRUE
6/24(쿠팡)더블유랩_클렌징비누2종,,,,,,,TRUE
센티랩2022~2025,,,,,,,TRUE
1215)압타민c_블로그,,,,,,,TRUE
4/8메이커스_필링젤,망고,05:00 ~,실배송,4.8 메이커스 필링젤 소득건,https://drive.google.com/drive/folders/1gbemJTdMZE1I6iKUehwJEsh8ee3f8k07,https://drive.google.com/drive/folders/1H3txbhIm_p-JkL7fGg46QBazt0fsJl8m,
"0408)비타민,샴푸_블로그",망고,자유,실배송,0408블로그비타민샴푸,https://drive.google.com/drive/folders/1BQxvbr8RkZFgysIHKpyAyXyt-E-f8fW1,https://drive.google.com/drive/folders/111aiuUvAiQ8lLrKaxqJpxG9JyNaxG4Vo,
블로그)인애드취합용,,자유,실배송,4/9네이버_블로그하절기체험단실배송,https://drive.google.com/drive/folders/1wjcE8rmFmHQItPqysA666bgqXLM77Drd,https://drive.google.com/drive/folders/1jDwUdKVGcmKO8Y_r3bp6-iojzoXDnepf,
4/6(메이커스)오클리앙_선크림 200건,,,,4/6(메이커스)오클리앙_선크림,,https://drive.google.com/drive/folders/1OfNqknGrnKttzPawztfUSN_gnzxZ9MXo,
4/10_올거치_네이버_맥세이프거치대_30건,,자유,,4/10올거치맥세이프,https://drive.google.com/drive/folders/1WF36RNJIP8zZuaSZZ5buaYN5tpM1xkHj,https://drive.google.com/drive/folders/1i57amtaWvRwiagvL_usiXHP8k9M9HJwR,
0413)네이버_멀티비타민_100건,만두,,,0414네이버멀티비타민,https://drive.google.com/drive/folders/1Q0zBXY7jMWRC51DX-7CzOBFfluDnAmz4,https://drive.google.com/drive/folders/1AOIcwVH-w4i1JmeMuaczWrs7Ame7RF0i,
블로그 체험단 3차,만두,자유,실배송,4/1아로하가든 블로그체험단,,,
아로하가든 마누카꿀리뷰체험단 3차,만두,자유,빈박스,0401마누카꿀빈,,,
4/15(쿠팡)비오진_알부민크림 500건,,,,0415쿠비오진알부민크림실배송,https://drive.google.com/drive/folders/17qJOJ1peN_W5xHqglaWBenYYZERyJjXQ,https://drive.google.com/drive/folders/1F67Qqdhjym6dF22gziYcuNto0rWBm0g9,
4/15(쿠팡)비오진_알부민크림 500건,,,,0415쿠비오진알부민크림실배송,,,
4/15(쿠팡)비오진_알부민크림 500건,,자유,,0415쿠비오진알부민크림실배송,,,
4/15(쿠팡)비오진_알부민크림 500건,,,실배송,0415쿠비오진알부민크림실배송,,,
4/15(쿠팡)비오진_알부민크림 500건,망고,,,0415쿠비오진알부민크림실배송,,,
4/15메이커스_선크림,,,,0415메이커스래빗스킨선크림실,https://drive.google.com/drive/folders/1Bt-bP6IjD2SRC15Z3KLYFHN3v9B3Vh9Y,https://drive.google.com/drive/folders/1TM60IC5Xtt-jXOuA-IBueZia19T6X7py,
4/15메이커스_선크림,,,,0415메이커스래빗스킨선크림실,,,
4/15메이커스_선크림,,,실배송,0415메이커스래빗스킨선크림실,,,
4/15메이커스_선크림,,자유,,0415메이커스래빗스킨선크림실,,,
4/15메이커스_선크림,만두,,,0415메이커스래빗스킨선크림실,,,
4/4(공영쇼핑)글랜젠데스_맥주샴푸 200건,망고,,실배송,4.4오전6시_샴푸_실배,,,
0416미즈스모 체험단 15종,,,,0416미즈스모리뷰,https://drive.google.com/drive/folders/1SQP2LW5LbXUpEooqk_nlmkpZ3mOHRwt1,,
0416미즈스모 체험단 15종,,자유,,0416미즈스모리뷰,,,
0416미즈스모 체험단 15종,,,빈박스,0416미즈스모리뷰,,,
0416미즈스모 체험단 15종,만두,,,0416미즈스모리뷰,,,
0416미즈스모 체험단 15종,,,빈박스,0416미즈스모리뷰,,,
4/11좋은상황_상황버섯진액 카페/블로그 바이럴,,,,,,,
0416미즈스모 체험단 15종,,,빈박스,0416미즈스모리뷰,,,
0416미즈스모 체험단 15종,만두,,빈박스,0416미즈스모리뷰,,,
4/16_쟈니베어_쿠팡_온열안대_100건(실배송),,,,0416쟈니베어온열안대실배,https://drive.google.com/drive/folders/1he4YzgemyP-m7pR9rslWSzSjF5FQmU37,https://drive.google.com/drive/folders/1j4BN0pPQqS9f_ShJNjgCgxi8__pHkx7P,
4/16_쟈니베어_쿠팡_온열안대_100건(실배송),,,실배송,0416쟈니베어온열안대실배,,,
0401아로하가든 마누카꿀리뷰체험단 3차,,,,0401아로하가든 마누카꿀리뷰체험단 3차,https://drive.google.com/drive/folders/1HvtOHf6NgNPSUWVKY58DdRcTs3cEV5sm,https://drive.google.com/drive/folders/1hhKo9mSN-ivifByYj39Y17LR8n-CuR9S,
0401아로하가든 마누카꿀리뷰체험단 3차,,자유,,,,,
0401아로하가든 마누카꿀리뷰체험단 3차,,,빈박스,,,,
0401아로하가든 마누카꿀리뷰체험단 3차,만두,,,,,,
0401아로하가든 마누카꿀리뷰체험단 3차,만두,,,0401아로하가든 마누카꿀리뷰체험단 3차,,,
0401아로하가든 마누카꿀리뷰체험단 3차,만두,,빈박스,0401아로하가든 마누카꿀리뷰체험단 3차,,,
0401아로하가든 마누카꿀리뷰체험단 3차,만두,,,0401아로하가든 마누카꿀리뷰체험단 3차,,,
0401아로하가든 마누카꿀리뷰체험단 3차,만두,,,0401아로하가든 마누카꿀리뷰체험단 3차,,,
0401아로하가든 마누카꿀리뷰체험단 3차,만두,,,0401아로하가든 마누카꿀리뷰체험단 3차,,,
0401아로하가든 마누카꿀리뷰체험단 3차,만두,,,0401아로하가든 마누카꿀리뷰체험단 3차,,,
0401아로하가든 마누카꿀리뷰체험단 3차,만두,,,0401아로하가든 마누카꿀리뷰체험단 3차,,,
0401아로하가든 마누카꿀리뷰체험단 3차,만두,,빈박스,0401아로하가든 마누카꿀리뷰체험단 3차,,,
0401아로하가든 마누카꿀리뷰체험단 3차,만두,자유,,0401아로하가든 마누카꿀리뷰체험단 3차,,,
0416미즈스모 체험단 16종,,,,0416미즈스모리뷰,https://drive.google.com/drive/folders/1sNTflC_I1U6hiQU-j7ooL_ZkexYeTE5t,https://drive.google.com/drive/folders/1NDcEXMg50TjWy_uMffp95i1VDO2FtKo1,
0416미즈스모 체험단 16종,,,,0416미즈스모리뷰,,,
인애드명단,,,,,,,TRUE
리뷰어명단,,,,,,,TRUE
4/21_고네오전기온라인_네이버_스위치커버1_20건,망고,,빈박스,4.21 네이버 전등스위치1번방 빈,https://drive.google.com/drive/folders/1GnulSNmdFxeRrKP9nAcG9EWjp3tCNN4I,https://drive.google.com/drive/folders/15LPhnDRlu2gExdZnk-cYXjcl5IdQ1t9K,
4/21_고네오전기온라인_네이버_스위치커버2_20건,망고,,빈박스,4.21 전등스위치2번방 네이버 빈,https://drive.google.com/drive/folders/1wQBPNZ2eXbPYbWsu_B_ox1Vf3VssrHck,https://drive.google.com/drive/folders/1-T91XA7DvMxnk62-c50z8Rk2p8_v7HR6,
"4/21(쿠팡)엘라비에_선크림,선스틱 총 200건",망고,,실배송,4.21 쿠팡 선세럼 선스틱 실/현영,https://drive.google.com/drive/folders/1vpw9RfPmHMTHeRfk1HXe8_WTXyJd5NPF,https://drive.google.com/drive/folders/1fGvs1Ojn9Ck-aa_JSJIUgHHtNZU0dKoo,
0421(쿠팡)보타닉 샴푸 50건,,,,0421(쿠팡)보타닉 샴푸,https://drive.google.com/drive/folders/1p0KN0oNtV_lY5DpA9S0Pi-gevvvqRqIM,https://drive.google.com/drive/folders/1Q1eum0RqqQF-SXrvgHPSQR2jSPBhaWOn,
0421(쿠팡)보타닉 트리트먼트 50건,,,,0421(쿠팡)보타닉 트트,https://drive.google.com/drive/folders/1Iue9SxCskJsJ8gzz1lzGdRNrYdfsFxSJ,https://drive.google.com/drive/folders/1kRO64KEH83dlC4CVoZfzqauupNrCwh26,
4/22(네이버)하루픽스_오메가369 10건,,,,,https://drive.google.com/drive/folders/1RaVFoNmPWiYE8nUnYAWK68X83V3piEIL,https://drive.google.com/drive/folders/1P-CYIxH4Q4aCOzSp1yarYjdq6k63Best,
큐델라프,,,,,,,
리뷰폼:1208재생크림,,,,,,,
4/22(네이버)하루픽스_오메가369 10건,,,,0422하루픽스오메가실배송,,,
260423)에셀_피부3종_30건,,,,,https://drive.google.com/drive/folders/1MtDaeWegg4ongEM0b1LUAMbWdHJazwVi,https://drive.google.com/drive/folders/1Ii0BZh3hb2m9puhZUR6tc_F16bRHS9di,
26/01/14)알비타치온_네이버 100건,,,,,,,
123123,,,,,,,
12/9)스킨플랫패치_쿠팡&네이버 60건,,,,,,,
10/17)어성초필링젤_쿠팡&네이버 60건,,,,,,,
9/24)알비타치온_쿠팡&네이버 80건,,,,,,,
9. 풋패치/센텔라패치의,,,,,,,TRUE
2.멀티패치(쿠)마감,,,,,,,
8/26_4. 승모패치,,,,,,,TRUE
(완)5.벨리패치(네이버),,,,,,,
9. 풋패치/센텔라패치,,,,,,,TRUE
1/19_쿠팡_풋패치_실배송_100건,,,,,,,TRUE
4/7_네이버_10건,,,,,,,TRUE
4/15_쿠팡_10건,,,,,,,TRUE
설문지 응답 시트1의 사본,,,,,,,
0423)친구사이_하절기 2차,,,,0423)친구사이_하절기 2차,https://drive.google.com/drive/folders/1z6YgdEsHNpQ9dfLaow9_8kHCLm0Eahcc,https://drive.google.com/drive/folders/1KVkmHPS4pd_wki2t6I85HctkEMy4jIX8,
260423)에셀_피부3종_30건,,,,260423)에셀_피부3종,,,
리뷰체험단 양식,,,,,https://drive.google.com/drive/folders/1ZTHl0dQRKk8LNbPEiPrUYrbJTawXu5LT,https://drive.google.com/drive/folders/1fOfjLGT6ad43n7Jcn76uPb7KqWw9V9Ru,
리뷰체험단 양식,망고,자유,실배송,4.22 고양이사료 실배-헌영/네쿠,,,
바이럴 보고 시트,,,,,,,
가이드라인,,,,,,,
인애드 카페리스트,,,,,,,
인애드 핫딜리스트,,,,,,,
블로그 포스팅,,,,,,,
내돈내산 블로그 체험단,,,,,,,
알프랩 리뷰체험단,,,,,https://drive.google.com/drive/folders/1ScDnsDM9ghTgKWcaEhD65TA3BVauvFAo,,
알파바디 리뷰체험단,,,,,https://drive.google.com/drive/folders/1iKLJ5_6mP065ZFdZucm1_qq1gqA1JZ_C,,
4/21(쿠팡)엘라비에_선크림 750건,망고,,실배송,4.24 쿠팡 선크림 실/현영,https://drive.google.com/drive/folders/1KqRe-TZg-FSpshTK2AEX9IM0D_sNj-G7,https://drive.google.com/drive/folders/18u4FqtnIwcRUuZ623ffQE-IpEAC9RGDi,
알프랩 리뷰체험단,,,,4.22 리프팅앰플 네이버&쿠팡,,,
알프랩 리뷰체험단,망고,,믹스,4.22 리프팅앰플 네이버&쿠팡,,,
4/24(네이버)솔라르프리_클라우디 수세미 10건,망고,자유,실배송,4.24 네이버 수세미 실/현영,https://drive.google.com/drive/folders/1wwOrK5E4sJPWuOGdM5acm7gWi4T_BCKB,,
4/24(네이버)솔라르프리_블룸 수세미 10건,망고,자유,실배송,4.24 네이버 수세미 실/현영,https://drive.google.com/drive/folders/1tMhs09YhZRfvk6_VazwDA8ikxBkuRF6-,,
